Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,YR
9,Milwaukee Bucks,82,19805,43.6,89.3,0.488,0.6,1.8,0.32299999999999995,43.0,87.5,0.491,19.0,24.9,0.764,14.7,28.3,43.1,26.9,9.2,6.0,17.7,22.9,106.8,1980
10,Philadelphia 76ers,82,19855,41.3,84.0,0.49200000000000005,0.3,1.5,0.21600000000000003,41.0,82.5,0.49700000000000005,22.0,28.5,0.772,13.9,30.9,44.8,26.1,9.3,7.7,20.0,21.8,105.0,1980
11,Detroit Pistons,82,19780,41.3,86.0,0.48,0.6,2.5,0.26,40.6,83.6,0.486,18.0,24.3,0.74,13.9,27.4,41.2,22.1,8.9,6.4,19.7,23.4,101.2,1980
12,Seattle SuperSonics,82,19830,42.3,89.9,0.47,0.7,2.2,0.312,41.5,87.7,0.474,20.6,26.8,0.768,16.4,30.3,46.7,24.3,8.9,5.1,17.8,22.2,105.8,1980
13,New Jersey Nets,82,19805,39.5,85.7,0.461,1.0,3.4,0.285,38.5,82.3,0.46799999999999997,21.5,27.5,0.782,14.0,29.0,43.0,23.9,9.9,6.6,19.4,24.9,101.5,1980
14,Denver Nuggets,82,19830,40.3,87.0,0.46299999999999997,1.0,3.0,0.325,39.4,84.0,0.46799999999999997,21.8,29.6,0.737,15.3,29.4,44.7,24.2,8.7,4.7,17.9,22.3,103.4,1980
15,Kansas City Kings,82,19805,42.1,87.9,0.478,0.3,1.3,0.21899999999999997,41.8,86.6,0.48200000000000004,19.6,26.4,0.743,13.9,28.5,42.5,24.9,10.1,4.2,16.9,25.1,104.0,1980
16,San Diego Clippers,82,19755,42.2,89.8,0.47,2.1,6.5,0.326,40.1,83.3,0.48200000000000004,19.1,26.0,0.736,15.5,27.7,43.2,20.2,8.0,3.5,17.3,22.7,105.7,1980
17,Chicago Bulls,82,19905,39.8,82.2,0.484,0.8,3.3,0.255,39.0,78.9,0.494,23.9,30.7,0.779,13.2,29.2,42.4,25.5,8.3,4.6,19.9,25.4,104.3,1980
18,Washington Bullets,82,19880,42.0,91.7,0.45799999999999996,0.9,2.8,0.307,41.2,88.9,0.46299999999999997,18.3,24.1,0.758,15.7,32.0,47.7,25.9,6.2,5.2,16.2,22.3,103.2,1980
19,Atlanta Hawks,82,19780,40.0,86.2,0.46399999999999997,0.2,0.9,0.17300000000000001,39.9,85.3,0.467,25.0,32.5,0.7709999999999999,16.8,29.5,46.3,23.5,9.6,6.6,18.3,28.1,105.2,1980
20,Golden State Warriors,82,19880,42.4,87.9,0.48200000000000004,0.3,1.5,0.223,42.0,86.4,0.486,17.0,23.0,0.738,13.9,29.3,43.1,24.4,9.4,4.1,17.9,25.0,102.0,1980
21,Portland Trail Blazers,82,19780,42.0,88.2,0.47600000000000003,0.3,1.6,0.19699999999999998,41.6,86.6,0.48100000000000004,19.2,25.9,0.743,15.9,29.6,45.6,23.4,8.7,5.8,19.1,24.1,103.4,1980
22,Utah Jazz,82,19805,42.0,84.7,0.496,0.7,2.3,0.319,41.3,82.4,0.501,19.5,24.1,0.809,12.0,29.3,41.3,24.9,8.1,4.5,19.2,24.9,104.2,1980
1,Denver Nuggets,82,19830,43.9,84.4,0.52,0.4,1.6,0.268,43.4,82.8,0.525,26.1,32.8,0.7959999999999999,12.7,26.9,39.6,25.0,7.3,4.1,16.2,23.5,114.3,1982
2,Los Angeles Lakers,82,19855,45.9,88.9,0.517,0.2,1.1,0.138,45.8,87.8,0.521,18.2,25.3,0.7170000000000001,14.7,29.4,44.1,27.6,9.9,6.1,17.2,23.4,110.2,1982
3,San Antonio Spurs,82,19755,43.8,90.2,0.486,0.8,3.0,0.254,43.1,87.2,0.494,21.5,27.7,0.7759999999999999,14.8,30.1,44.9,26.7,7.1,6.6,15.3,26.3,109.9,1982
4,Boston Celtics,82,19780,43.7,87.7,0.499,0.6,2.2,0.266,43.1,85.5,0.505,21.7,29.4,0.74,15.0,29.8,44.7,25.4,7.8,6.8,17.4,24.1,109.8,1982
5,Philadelphia 76ers,82,19855,43.5,83.8,0.518,0.5,1.7,0.295,43.0,82.1,0.523,22.2,29.7,0.747,12.4,28.7,41.1,27.2,10.3,7.5,17.7,26.2,109.6,1982
6,Detroit Pistons,82,19830,41.3,85.8,0.48200000000000004,0.6,2.5,0.244,40.7,83.3,0.489,22.5,30.0,0.7509999999999999,15.1,27.2,42.3,23.5,8.6,6.5,18.9,25.1,105.8,1982
7,Utah Jazz,82,19780,43.0,87.0,0.494,0.3,1.1,0.22699999999999998,42.7,85.9,0.498,20.0,26.7,0.7509999999999999,13.4,27.6,41.0,22.1,8.2,4.2,16.8,25.7,106.2,1982
8,Golden State Warriors,82,19780,43.6,87.9,0.496,1.1,3.9,0.28,42.5,84.0,0.506,20.4,28.5,0.7170000000000001,15.3,29.3,44.7,21.8,8.2,4.7,17.0,26.6,108.8,1982
9,Portland Trail Blazers,82,19780,43.8,86.8,0.505,0.4,1.7,0.207,43.5,85.1,0.511,20.8,28.8,0.72,13.8,28.4,42.2,24.8,8.5,4.4,16.8,24.3,108.8,1982
10,San Diego Clippers,82,19755,42.6,85.1,0.5,1.2,4.0,0.293,41.4,81.0,0.511,20.3,28.0,0.723,13.6,26.3,39.9,22.5,7.6,3.6,18.8,28.2,106.6,1982
11,Milwaukee Bucks,82,19805,42.9,85.0,0.505,0.6,2.0,0.299,42.4,83.0,0.51,21.2,28.2,0.753,14.1,29.3,43.4,27.1,9.2,5.5,19.3,27.6,107.7,1982
12,Seattle SuperSonics,82,19830,42.4,86.9,0.488,0.5,1.9,0.248,42.0,85.0,0.494,21.1,28.6,0.74,13.3,30.8,44.1,25.4,8.4,5.6,16.3,24.9,106.4,1982
13,Kansas City Kings,82,19880,42.7,86.4,0.495,0.3,1.5,0.2,42.4,84.8,0.5,18.4,25.6,0.7190000000000001,12.9,27.0,39.9,24.4,8.8,4.8,17.9,28.0,104.2,1982
14,New Jersey Nets,82,19780,41.2,85.1,0.484,0.4,1.7,0.205,40.9,83.4,0.49,20.2,27.7,0.728,14.1,27.3,41.4,24.7,10.8,5.7,19.4,27.0,103.0,1982
15,Chicago Bulls,82,19880,41.1,82.0,0.501,0.7,2.6,0.254,40.4,79.4,0.509,23.8,31.0,0.767,13.7,30.8,44.5,24.9,7.1,5.9,19.9,24.5,106.6,1982
16,New York Knicks,82,19830,42.9,87.3,0.491,0.7,2.6,0.271,42.2,84.7,0.498,19.5,26.4,0.738,14.2,27.7,41.9,25.2,8.7,4.1,18.1,26.7,106.0,1982
17,Phoenix Suns,82,19830,42.7,86.8,0.491,0.7,2.1,0.31,42.0,84.7,0.496,19.9,26.2,0.758,13.7,30.6,44.3,27.0,9.2,5.2,18.6,24.7,105.8,1982
18,Houston Rockets,82,19780,43.7,91.9,0.47600000000000003,0.6,2.2,0.284,43.1,89.7,0.48,20.2,27.8,0.7290000000000001,17.5,28.5,46.0,24.7,8.1,5.4,16.5,23.3,108.3,1982
19,Dallas Mavericks,82,19730,41.9,89.2,0.469,0.7,2.3,0.289,41.2,86.9,0.474,21.5,29.2,0.735,15.0,27.5,42.5,26.1,7.0,3.9,16.3,27.1,105.9,1982
20,Washington Bullets,82,19830,41.4,87.3,0.474,0.7,2.9,0.25,40.7,84.4,0.48200000000000004,19.8,25.6,0.772,12.8,31.5,44.2,24.2,7.8,4.8,16.9,25.2,103.3,1982
21,Cleveland Cavaliers,82,19805,41.6,89.5,0.46399999999999997,0.3,1.7,0.182,41.3,87.9,0.47,19.9,26.6,0.747,14.5,26.5,41.0,22.8,7.7,4.4,16.1,26.8,103.3,1982
22,Indiana Pacers,82,19830,40.8,87.8,0.465,1.3,3.9,0.326,39.6,84.0,0.47200000000000003,19.8,26.7,0.741,14.0,29.1,43.1,23.3,9.2,6.1,17.1,25.0,102.7,1982
23,Atlanta Hawks,82,19880,40.7,86.0,0.474,0.4,1.6,0.21899999999999997,40.4,84.4,0.479,23.3,30.3,0.768,14.4,30.1,44.5,23.0,7.7,6.2,17.0,28.8,105.1,1982
1,Golden State Warriors,82,19880,44.0,86.7,0.507,3.0,8.9,0.33299999999999996,41.0,77.8,0.527,22.7,30.4,0.746,13.3,27.7,41.0,24.1,10.0,4.4,15.8,23.9,113.6,1992
2,Indiana Pacers,82,19955,42.5,86.0,0.494,4.0,11.4,0.354,38.5,74.6,0.516,22.7,28.7,0.79,13.2,31.2,44.3,29.1,8.6,4.8,17.0,26.0,111.7,1992
3,Phoenix Suns,82,19805,43.3,88.1,0.49200000000000005,2.8,7.3,0.381,40.6,80.8,0.502,22.7,29.2,0.7759999999999999,13.3,31.2,44.5,26.9,8.2,7.1,15.1,22.6,112.1,1992
4,Portland Trail Blazers,82,19880,42.4,89.7,0.473,4.0,11.5,0.344,38.4,78.2,0.49200000000000005,22.7,30.0,0.754,15.8,31.1,46.9,25.2,9.2,5.0,16.2,24.2,111.4,1992
5,Chicago Bulls,82,19830,46.7,91.9,0.508,1.8,5.8,0.304,44.9,86.1,0.522,20.3,27.3,0.7440000000000001,15.0,31.3,46.3,29.2,8.6,6.2,13.9,21.7,115.5,1992
6,Charlotte Hornets,82,19805,43.1,90.2,0.47700000000000004,1.4,4.4,0.317,41.7,85.8,0.486,19.5,25.8,0.755,13.9,28.2,42.1,27.2,9.8,3.7,15.2,21.7,107.1,1992
7,Cleveland Cavaliers,82,19805,43.7,89.6,0.488,3.2,9.0,0.35700000000000004,40.5,80.6,0.502,23.2,28.8,0.805,13.3,31.3,44.5,28.8,7.9,7.9,13.7,19.9,113.9,1992
8,Utah Jazz,82,19880,42.7,86.8,0.49200000000000005,2.0,5.8,0.345,40.7,81.0,0.503,24.8,31.5,0.7879999999999999,13.9,32.2,46.0,27.7,9.0,5.7,16.0,22.1,112.2,1992
9,Boston Celtics,82,19780,44.9,91.2,0.49200000000000005,1.4,4.5,0.306,43.5,86.6,0.502,19.6,24.3,0.8079999999999999,13.9,32.7,46.6,26.2,8.1,6.1,14.8,21.4,110.8,1992
10,Seattle SuperSonics,82,19855,42.8,90.3,0.474,2.6,8.2,0.317,40.2,82.1,0.49,22.5,28.7,0.7829999999999999,16.2,28.6,44.9,23.8,9.8,5.7,16.8,24.7,110.7,1992
11,Atlanta Hawks,82,19905,43.0,92.1,0.467,2.6,8.3,0.313,40.4,83.9,0.48200000000000004,18.7,25.6,0.731,15.9,30.8,46.7,26.2,9.8,3.9,15.5,21.8,107.3,1992
12,New Jersey Nets,82,19780,43.0,93.9,0.45799999999999996,2.8,8.3,0.33399999999999996,40.2,85.6,0.47,18.2,24.9,0.732,18.7,29.6,48.3,24.0,9.1,7.6,17.2,22.7,107.0,1992
13,Milwaukee Bucks,82,19880,42.0,91.2,0.46,4.7,12.7,0.369,37.3,78.5,0.475,20.2,26.6,0.759,16.4,27.5,43.8,25.5,10.9,4.0,17.1,24.1,108.8,1992
14,Miami Heat,82,19830,40.3,87.5,0.461,3.2,9.3,0.342,37.2,78.2,0.475,22.8,28.9,0.79,14.7,29.3,44.0,21.7,8.3,4.6,17.1,22.5,106.7,1992
15,Sacramento Kings,82,19830,40.7,87.4,0.466,2.9,8.2,0.353,37.8,79.2,0.47700000000000004,19.6,26.3,0.747,12.8,28.6,41.4,23.8,8.8,7.5,16.5,21.4,103.9,1992
16,San Antonio Spurs,82,19780,42.6,89.4,0.47600000000000003,1.5,5.1,0.292,41.1,84.3,0.48700000000000004,20.8,28.3,0.736,15.5,32.2,47.7,25.4,9.2,7.7,16.5,22.7,107.5,1992
17,Los Angeles Clippers,82,19830,42.0,88.7,0.473,1.8,6.3,0.289,40.2,82.4,0.48700000000000004,20.1,27.9,0.72,14.2,30.0,44.2,25.7,10.3,6.2,15.9,23.5,105.8,1992
18,Washington Bullets,82,19855,41.6,90.3,0.461,1.8,6.6,0.272,39.8,83.7,0.47600000000000003,18.8,24.2,0.778,13.2,29.0,42.2,24.9,8.8,5.2,15.5,22.9,103.9,1992
19,Houston Rockets,82,19880,41.5,87.5,0.475,4.2,12.2,0.34299999999999997,37.4,75.3,0.496,18.9,25.6,0.738,13.6,30.9,44.5,26.1,8.3,7.2,17.5,22.5,106.2,1992
20,Philadelphia 76ers,82,19755,41.3,87.6,0.47100000000000003,2.9,8.8,0.33399999999999996,38.4,78.8,0.48700000000000004,22.8,29.4,0.775,13.7,29.9,43.6,22.7,9.0,6.2,16.0,20.5,108.3,1992
21,Orlando Magic,82,19705,40.0,88.2,0.45299999999999996,2.4,7.6,0.324,37.6,80.7,0.466,21.0,28.2,0.746,14.5,28.9,43.5,22.3,8.0,4.6,17.3,24.6,103.5,1992
22,New York Knicks,82,19855,43.1,90.3,0.47700000000000004,2.6,8.0,0.325,40.5,82.3,0.49200000000000005,19.5,26.6,0.7340000000000001,15.4,32.4,47.8,27.7,8.2,5.0,16.2,24.8,108.3,1992
23,Minnesota Timberwolves,82,19805,42.9,93.6,0.45799999999999996,1.6,5.0,0.32,41.3,88.6,0.466,17.6,23.7,0.743,14.9,27.6,42.5,25.8,7.9,6.7,14.7,23.8,105.0,1992
24,Los Angeles Lakers,82,19830,41.7,91.3,0.456,1.6,5.8,0.267,40.1,85.5,0.469,22.8,29.8,0.7659999999999999,15.1,28.7,43.9,23.6,9.9,5.2,14.3,20.2,107.7,1992
25,Denver Nuggets,82,19780,40.2,90.9,0.442,1.6,5.1,0.301,38.6,85.7,0.45,18.8,25.4,0.738,16.6,29.0,45.6,19.1,9.5,5.7,17.8,24.4,100.7,1992
26,Detroit Pistons,82,19780,42.3,91.0,0.465,2.2,7.0,0.314,40.1,84.0,0.47700000000000004,20.7,27.9,0.743,16.0,32.1,48.1,25.2,7.2,4.7,16.1,21.8,107.5,1992
27,Dallas Mavericks,82,19755,40.2,91.4,0.439,3.4,10.3,0.336,36.7,81.2,0.452,19.3,25.7,0.75,15.4,31.4,46.8,21.0,6.9,4.5,15.5,24.0,103.0,1992
1,Phoenix Suns,82,19730,42.6,86.5,0.493,4.9,13.3,0.363,37.7,73.1,0.516,23.3,30.9,0.753,13.9,30.6,44.5,25.4,9.2,5.5,16.6,21.2,113.3,1993
2,Charlotte Hornets,82,19755,42.6,87.4,0.48700000000000004,2.1,6.5,0.326,40.5,80.9,0.5,22.2,28.8,0.7709999999999999,13.3,30.4,43.7,26.2,7.7,5.7,16.1,21.7,109.5,1993
3,Golden State Warriors,82,19905,42.1,87.4,0.48200000000000004,3.6,10.3,0.35,38.5,77.0,0.499,21.4,29.9,0.7170000000000001,14.8,28.9,43.6,24.3,8.4,4.6,17.6,24.9,109.2,1993
4,Portland Trail Blazers,82,19905,40.9,89.4,0.45799999999999996,3.3,10.3,0.326,37.6,79.1,0.475,23.1,31.0,0.745,14.9,30.5,45.4,24.0,9.4,5.2,14.8,23.0,108.3,1993
5,Seattle SuperSonics,82,19780,43.9,90.2,0.486,2.8,7.7,0.35700000000000004,41.1,82.5,0.498,21.7,28.5,0.7609999999999999,15.4,28.5,43.9,24.1,11.9,5.2,16.0,24.9,112.3,1993
6,Sacramento Kings,82,19780,40.4,87.4,0.46299999999999997,3.2,9.5,0.332,37.3,78.0,0.478,22.5,29.5,0.762,13.7,27.5,41.1,25.0,9.2,4.2,16.4,25.1,106.5,1993
7,Indiana Pacers,82,19755,42.7,88.9,0.48,3.3,10.0,0.326,39.4,78.9,0.5,23.3,30.4,0.7659999999999999,15.4,31.1,46.5,27.1,7.8,5.1,15.9,25.9,111.9,1993
8,Cleveland Cavaliers,82,19830,43.7,87.9,0.49700000000000005,3.6,9.5,0.381,40.1,78.4,0.511,21.7,27.0,0.802,11.9,31.9,43.7,30.0,7.9,6.8,14.3,20.2,112.7,1993
9,Atlanta Hawks,82,19830,42.1,90.2,0.466,4.7,13.3,0.355,37.3,76.9,0.486,20.4,27.5,0.742,16.0,29.1,45.1,25.9,10.0,3.4,16.6,22.4,109.3,1993
10,Los Angeles Clippers,82,19805,43.3,89.6,0.484,1.6,6.0,0.271,41.7,83.6,0.499,19.1,26.6,0.718,14.5,28.9,43.3,27.4,10.4,6.0,16.4,23.5,107.4,1993
11,Utah Jazz,82,19755,42.0,85.9,0.489,1.6,5.2,0.314,40.3,80.7,0.5,24.0,31.3,0.7659999999999999,13.1,31.0,44.1,27.4,9.4,4.3,16.0,24.7,109.6,1993
12,Orlando Magic,82,19880,40.8,84.1,0.486,4.0,11.1,0.35700000000000004,36.9,73.0,0.505,22.8,31.3,0.73,13.0,32.2,45.2,24.5,6.8,5.9,17.9,24.1,108.5,1993
13,San Antonio Spurs,82,19855,41.9,85.7,0.49,3.0,8.8,0.341,39.0,76.9,0.507,22.7,29.7,0.765,11.6,32.2,43.8,25.5,7.4,6.5,15.5,23.4,109.6,1993
14,Denver Nuggets,82,19830,40.6,88.3,0.46,1.7,5.5,0.304,39.0,82.8,0.47100000000000003,21.6,28.6,0.7559999999999999,15.4,31.1,46.4,21.0,7.9,6.9,17.1,24.7,104.6,1993
15,Chicago Bulls,82,19830,45.5,94.3,0.48200000000000004,3.2,8.8,0.365,42.3,85.5,0.494,18.7,25.5,0.733,16.9,29.9,46.8,27.9,10.2,5.4,14.4,23.6,112.9,1993
16,Philadelphia 76ers,82,19930,39.4,86.5,0.456,4.0,11.5,0.35100000000000003,35.4,75.0,0.47200000000000003,21.7,27.6,0.7859999999999999,12.6,29.7,42.3,24.9,8.2,6.9,16.7,19.6,104.6,1993
17,Los Angeles Lakers,82,19830,41.6,88.0,0.473,2.4,7.9,0.299,39.3,80.1,0.49,21.9,29.0,0.7559999999999999,13.9,28.8,42.7,25.3,9.8,5.4,15.9,22.4,107.6,1993
18,Houston Rockets,82,19780,42.2,86.7,0.486,5.0,13.8,0.361,37.2,72.9,0.51,20.4,26.9,0.758,12.7,32.5,45.2,27.2,8.8,7.0,16.6,21.8,109.6,1993
19,Boston Celtics,82,19780,44.1,90.7,0.48700000000000004,1.4,4.9,0.287,42.7,85.8,0.498,19.0,24.4,0.777,13.8,31.1,44.9,25.6,8.3,5.9,15.0,23.8,108.7,1993
20,Miami Heat,82,20005,39.7,86.9,0.456,4.2,11.9,0.354,35.4,75.0,0.473,24.2,31.4,0.7709999999999999,14.4,30.2,44.6,21.4,7.7,4.4,16.3,25.5,107.7,1993
21,New Jersey Nets,82,19780,41.3,89.5,0.462,2.0,6.2,0.318,39.4,83.3,0.473,21.9,28.5,0.767,16.3,31.7,48.0,23.7,8.8,6.6,17.1,23.9,106.5,1993
22,Milwaukee Bucks,82,19730,41.4,87.6,0.47200000000000003,3.9,11.8,0.33299999999999996,37.4,75.8,0.494,19.5,26.3,0.742,13.3,26.7,40.0,26.4,10.9,5.0,17.3,25.0,106.2,1993
23,Washington Bullets,82,19805,41.0,87.6,0.467,2.2,7.2,0.301,38.8,80.5,0.48200000000000004,19.5,26.1,0.748,12.8,28.7,41.5,26.2,8.3,4.5,16.4,22.3,103.6,1993
24,New York Knicks,82,19930,40.9,87.9,0.465,2.5,7.7,0.32,38.4,80.2,0.479,21.9,29.5,0.741,14.7,33.9,48.6,27.1,8.7,4.7,16.5,26.9,106.1,1993
25,Detroit Pistons,82,19780,42.5,93.8,0.45299999999999996,3.8,11.8,0.322,38.7,82.0,0.47200000000000003,18.6,25.5,0.7290000000000001,16.8,30.1,46.9,25.3,7.5,3.2,15.0,22.7,107.4,1993
26,Dallas Mavericks,82,19730,38.7,88.9,0.435,3.5,10.2,0.33799999999999997,35.2,78.6,0.44799999999999995,18.7,26.5,0.705,15.1,27.7,42.8,20.6,7.9,4.3,17.8,28.1,99.5,1993
27,Minnesota Timberwolves,82,19855,39.2,84.1,0.466,2.1,7.3,0.292,37.1,76.8,0.483,23.1,28.9,0.7979999999999999,12.1,28.4,40.5,25.8,8.4,5.9,18.3,26.1,103.6,1993
1,Golden State Warriors,82,19705,40.1,82.9,0.484,2.8,8.6,0.324,37.3,74.3,0.503,26.6,32.9,0.809,10.5,27.4,38.0,22.7,8.7,5.6,16.3,23.1,109.6,1990
2,Phoenix Suns,82,19855,42.6,85.7,0.496,2.1,6.5,0.324,40.4,79.2,0.511,25.9,32.6,0.795,12.6,31.8,44.5,25.3,8.0,6.0,15.3,21.9,113.1,1990
3,Denver Nuggets,82,19805,42.7,92.2,0.46399999999999997,2.6,7.8,0.337,40.1,84.4,0.475,20.0,25.3,0.789,13.4,29.1,42.6,26.2,9.4,3.8,13.1,23.5,108.0,1990
4,Portland Trail Blazers,82,19880,42.2,89.1,0.473,2.2,6.7,0.336,39.9,82.4,0.484,24.0,32.3,0.743,16.0,30.1,46.1,24.6,8.8,4.3,16.0,24.2,110.5,1990
5,Orlando Magic,82,19805,40.2,87.6,0.45899999999999996,1.3,4.6,0.295,38.9,83.0,0.46799999999999997,24.0,31.7,0.7559999999999999,15.2,28.7,43.9,23.2,7.2,3.4,16.4,23.0,105.8,1990
6,Los Angeles Lakers,82,19855,43.1,88.0,0.49,3.9,10.6,0.36700000000000005,39.2,77.4,0.507,23.9,30.3,0.787,13.8,30.9,44.6,28.0,8.2,5.6,15.4,21.8,114.0,1990
7,Philadelphia 76ers,82,19805,43.2,88.2,0.489,2.4,6.8,0.348,40.8,81.4,0.501,24.8,31.5,0.7879999999999999,13.9,30.2,44.2,24.3,8.6,4.6,15.2,21.3,113.5,1990
8,Boston Celtics,82,19705,44.2,88.7,0.498,1.3,5.0,0.262,42.9,83.7,0.513,22.2,26.7,0.8320000000000001,13.2,33.6,46.8,30.1,6.7,5.6,15.6,21.3,112.0,1990
9,Chicago Bulls,82,19830,44.2,88.7,0.498,3.1,8.4,0.374,41.1,80.3,0.511,20.8,26.8,0.778,13.5,28.5,42.0,27.2,10.2,4.9,15.6,23.8,112.3,1990
10,Indiana Pacers,82,19880,42.1,84.7,0.49700000000000005,3.7,9.6,0.382,38.4,75.1,0.511,23.7,29.1,0.816,11.7,29.7,41.4,25.2,6.9,4.4,16.7,24.5,111.5,1990
11,Atlanta Hawks,82,19730,43.4,89.1,0.48700000000000004,1.6,5.2,0.302,41.8,83.9,0.498,24.7,32.3,0.764,16.2,27.8,43.9,23.1,9.1,4.5,16.1,23.7,113.0,1990
12,New York Knicks,82,19830,42.3,87.4,0.484,2.9,8.7,0.332,39.4,78.6,0.501,21.9,28.9,0.7559999999999999,14.6,29.9,44.5,26.4,8.8,6.1,17.4,22.5,109.4,1990
13,Washington Bullets,82,19830,43.8,92.3,0.475,0.5,2.4,0.188,43.4,89.9,0.48200000000000004,19.5,25.5,0.764,14.6,29.8,44.4,27.0,6.8,5.2,14.6,23.5,107.5,1990
14,Seattle SuperSonics,82,19905,43.8,91.6,0.479,2.9,8.2,0.355,40.9,83.4,0.491,20.3,27.4,0.741,16.7,28.5,45.3,23.7,8.9,4.2,16.9,26.1,110.9,1990
15,Utah Jazz,82,19830,41.9,83.0,0.505,2.8,7.9,0.359,39.1,75.1,0.521,23.6,31.3,0.754,12.0,31.5,43.5,27.9,8.5,6.2,17.8,25.6,110.3,1990
16,Houston Rockets,82,19805,41.7,86.9,0.48,1.8,5.9,0.312,39.9,81.0,0.493,19.6,27.2,0.72,14.6,31.6,46.2,26.3,9.7,6.6,18.1,23.2,104.8,1990
17,San Antonio Spurs,82,19730,41.9,86.4,0.484,0.7,2.8,0.239,41.2,83.6,0.49200000000000005,23.3,31.3,0.745,14.4,30.6,44.9,25.2,9.9,6.8,17.3,22.9,107.7,1990
18,Milwaukee Bucks,82,19830,41.7,88.2,0.473,2.6,8.3,0.312,39.1,79.9,0.49,21.3,28.1,0.758,13.7,27.7,41.4,25.3,10.2,4.0,16.2,25.8,107.3,1990
19,Detroit Pistons,82,19805,42.8,89.6,0.478,2.3,6.9,0.327,40.5,82.7,0.49,22.0,28.9,0.7609999999999999,15.2,31.6,46.8,25.6,6.6,5.4,15.8,25.2,109.9,1990
20,Los Angeles Clippers,82,19805,40.6,83.7,0.484,0.7,2.8,0.243,39.9,80.9,0.493,22.2,30.0,0.738,12.9,28.9,41.8,24.2,9.6,6.2,18.9,22.7,104.0,1990
21,Cleveland Cavaliers,82,19880,40.8,88.7,0.461,4.4,10.8,0.40700000000000003,36.5,77.9,0.46799999999999997,20.8,28.0,0.7440000000000001,14.3,30.2,44.6,26.8,8.2,6.5,15.8,21.2,106.9,1990
22,Dallas Mavericks,82,19855,41.5,87.4,0.475,2.0,6.2,0.32299999999999995,39.5,81.2,0.48700000000000004,22.2,28.9,0.767,13.3,30.9,44.3,22.7,8.5,5.1,15.7,22.2,107.2,1990
23,Sacramento Kings,82,19755,41.5,88.6,0.46799999999999997,2.7,8.2,0.33299999999999996,38.8,80.5,0.48200000000000004,19.0,24.7,0.7709999999999999,12.0,29.7,41.6,25.8,6.9,4.9,15.6,23.4,104.8,1990
24,Miami Heat,82,19730,40.7,88.5,0.461,1.1,3.6,0.293,39.7,84.9,0.46799999999999997,16.8,24.4,0.687,15.0,27.9,42.8,23.6,8.9,4.7,18.8,25.6,99.3,1990
25,Charlotte Hornets,82,19755,40.5,89.0,0.455,2.5,7.6,0.336,38.0,81.4,0.466,18.4,24.4,0.7559999999999999,11.9,27.4,39.3,25.8,9.6,3.2,15.2,23.4,102.0,1990
26,New Jersey Nets,82,19705,38.7,91.0,0.426,1.7,6.2,0.27699999999999997,37.0,84.8,0.43700000000000006,21.5,28.8,0.746,16.7,28.5,45.2,18.1,9.5,5.9,16.7,23.9,100.7,1990
27,Minnesota Timberwolves,82,19855,40.7,91.3,0.446,1.0,3.9,0.248,39.7,87.4,0.455,21.2,28.4,0.747,15.9,27.2,43.1,24.5,10.5,4.6,15.9,25.2,103.6,1990
1,Phoenix Suns,82,19705,43.2,89.1,0.484,4.3,13.1,0.33,38.8,76.0,0.511,21.1,29.0,0.728,15.4,30.9,46.2,28.5,9.4,5.8,16.4,20.6,111.7,1994
2,Golden State Warriors,82,19780,43.0,87.5,0.49200000000000005,3.6,10.5,0.33899999999999997,39.4,77.0,0.512,18.7,28.2,0.664,14.5,29.3,43.8,26.9,9.8,6.3,17.5,21.9,108.3,1994
3,Portland Trail Blazers,82,19755,41.5,91.3,0.45399999999999996,3.3,9.5,0.353,38.1,81.9,0.466,21.9,29.5,0.743,16.0,30.2,46.3,25.5,9.1,5.0,14.9,22.5,108.1,1994
4,Charlotte Hornets,82,19830,42.0,88.1,0.47600000000000003,4.2,11.4,0.36700000000000005,37.8,76.7,0.493,20.3,26.5,0.764,12.6,30.7,43.4,27.5,9.0,4.9,15.7,21.7,108.4,1994
5,Seattle SuperSonics,82,19730,42.7,88.2,0.484,3.1,9.2,0.335,39.6,79.0,0.501,22.6,30.4,0.745,14.7,28.6,43.2,27.0,13.5,4.7,16.1,24.5,111.1,1994
6,Orlando Magic,82,19730,42.7,88.0,0.485,5.0,14.5,0.34700000000000003,37.7,73.4,0.513,20.3,30.0,0.6779999999999999,15.0,30.1,45.2,26.5,8.7,5.8,17.0,21.9,110.8,1994
7,Miami Heat,82,19805,41.3,89.1,0.46399999999999997,4.4,12.9,0.33799999999999997,37.0,76.2,0.485,22.5,28.7,0.785,16.0,31.1,47.1,24.0,8.3,4.8,17.0,26.2,109.5,1994
8,New Jersey Nets,82,19830,40.1,90.1,0.445,2.8,8.7,0.327,37.3,81.5,0.45799999999999996,24.1,31.6,0.762,16.5,32.4,48.8,24.1,8.8,7.3,15.2,21.4,107.2,1994
9,Los Angeles Clippers,82,19780,40.7,87.3,0.467,3.1,10.1,0.303,37.7,77.1,0.488,18.4,25.9,0.7090000000000001,13.6,29.4,43.0,26.4,9.8,5.1,18.0,21.6,102.9,1994
10,Utah Jazz,82,19830,41.7,87.4,0.47700000000000004,2.3,7.3,0.32,39.3,80.2,0.491,22.9,30.9,0.74,13.8,31.0,44.8,28.3,9.8,4.7,15.5,25.8,108.6,1994
