Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,YR
14,Houston Rockets,82,19730,41.4,91.2,0.45299999999999996,6.5,17.4,0.376,34.8,73.8,0.47200000000000003,18.2,24.2,0.7509999999999999,15.1,30.8,45.9,25.1,9.6,4.7,16.5,23.0,107.4,1995
15,Seattle SuperSonics,82,19830,38.1,84.1,0.45299999999999996,6.6,19.2,0.34299999999999997,31.5,64.9,0.486,23.4,31.9,0.735,13.5,28.0,41.5,23.4,8.3,6.2,18.8,25.7,106.3,1995
16,Miami Heat,82,19805,40.3,85.6,0.47100000000000003,6.7,18.5,0.361,33.7,67.2,0.501,22.6,30.5,0.74,13.5,30.7,44.2,24.3,8.6,5.0,17.4,24.7,109.9,1995
17,Minnesota Timberwolves,82,19780,41.0,86.4,0.474,6.2,16.5,0.377,34.8,69.9,0.498,24.2,33.1,0.731,15.5,30.6,46.1,27.5,9.3,6.8,17.6,26.3,112.4,1995
18,Milwaukee Bucks,82,19855,42.4,85.9,0.493,6.4,16.2,0.395,35.9,69.7,0.516,19.8,27.1,0.7290000000000001,13.2,30.5,43.7,27.4,10.0,5.3,17.7,25.7,110.9,1995
19,Orlando Magic,82,19930,41.0,89.8,0.457,5.9,15.7,0.37799999999999995,35.1,74.1,0.474,19.8,26.7,0.741,14.4,28.2,42.6,25.1,8.9,4.6,15.6,24.7,107.8,1995
20,Boston Celtics,82,19805,42.6,87.9,0.484,4.8,13.5,0.358,37.7,74.4,0.507,20.6,28.7,0.72,13.7,30.1,43.8,25.8,8.4,5.9,15.9,24.8,110.6,1995
21,Los Angeles Lakers,82,19905,41.8,89.3,0.46799999999999997,5.8,16.4,0.35200000000000004,36.0,72.9,0.494,20.0,28.3,0.708,16.3,31.3,47.6,27.9,8.2,6.2,17.6,22.9,109.4,1995
22,Detroit Pistons,82,19730,40.7,85.6,0.47600000000000003,5.8,16.1,0.363,34.9,69.5,0.502,25.6,35.5,0.722,15.0,31.7,46.7,26.3,9.0,5.7,16.8,22.8,112.9,1995
23,Los Angeles Clippers,82,19880,41.1,82.8,0.496,5.0,13.4,0.37,36.1,69.4,0.52,24.0,32.0,0.75,13.9,32.5,46.3,24.5,8.9,5.9,19.3,24.4,111.1,1995
24,Dallas Mavericks,82,19930,43.3,88.8,0.488,5.5,15.0,0.366,37.8,73.8,0.513,18.5,25.2,0.7340000000000001,13.4,30.3,43.6,25.3,9.2,6.4,15.9,24.5,110.6,1995
25,Washington Bullets,82,19855,41.5,86.6,0.48,5.6,14.6,0.38299999999999995,35.9,71.9,0.499,22.7,29.6,0.765,14.2,32.2,46.4,25.1,9.0,5.7,17.4,22.7,111.3,1995
26,Phoenix Suns,82,19830,41.9,87.8,0.47700000000000004,6.6,19.5,0.34,35.3,68.4,0.516,20.1,27.0,0.7440000000000001,13.1,30.7,43.8,27.1,8.3,4.9,16.2,25.6,110.4,1995
27,Golden State Warriors,82,19905,43.4,89.1,0.488,6.1,17.0,0.355,37.4,72.0,0.519,19.3,26.8,0.72,14.7,31.1,45.8,28.9,10.7,5.1,16.3,26.3,112.2,1995
1,Cleveland Cavaliers,82,19830,39.3,85.1,0.462,7.5,19.4,0.38799999999999996,31.8,65.6,0.484,20.6,27.1,0.759,12.8,31.9,44.7,26.7,7.4,4.9,18.8,24.5,106.7,1996
2,Detroit Pistons,82,19830,39.0,88.0,0.44299999999999995,7.0,19.0,0.366,32.0,68.9,0.465,20.1,28.1,0.715,13.3,31.3,44.6,23.9,7.7,5.3,15.9,26.0,105.1,1996
3,Chicago Bulls,82,19730,38.5,85.8,0.44799999999999995,5.8,16.7,0.35,32.6,69.2,0.47200000000000003,19.0,26.5,0.7170000000000001,13.1,28.5,41.6,21.3,7.9,4.2,18.8,24.8,101.8,1996
4,New York Knicks,82,19830,38.0,86.1,0.442,5.9,17.4,0.337,32.1,68.6,0.46799999999999997,21.6,29.1,0.74,13.2,32.3,45.5,22.2,8.7,3.7,17.2,23.4,103.5,1996
5,Miami Heat,82,19780,36.4,83.9,0.434,5.9,16.5,0.361,30.5,67.5,0.452,25.0,33.3,0.752,13.1,30.8,43.9,21.9,8.8,5.4,17.2,27.0,103.8,1996
6,Utah Jazz,82,19780,37.0,83.3,0.445,7.4,19.3,0.385,29.6,64.0,0.46299999999999997,24.5,32.7,0.7509999999999999,12.6,29.0,41.6,22.1,7.9,5.5,17.3,26.7,106.1,1996
7,Indiana Pacers,82,19755,38.6,85.6,0.452,6.7,18.6,0.36,31.9,67.0,0.47700000000000004,23.2,31.3,0.74,13.7,27.9,41.6,23.5,9.0,5.7,17.1,27.8,107.2,1996
8,Seattle SuperSonics,82,19880,37.0,84.3,0.43799999999999994,6.9,19.7,0.348,30.1,64.6,0.466,21.3,29.7,0.716,13.8,29.0,42.8,22.8,9.8,5.0,19.5,25.9,102.1,1996
9,Portland Trail Blazers,82,19905,38.4,86.9,0.442,6.1,17.6,0.348,32.3,69.3,0.466,20.5,27.7,0.74,12.1,30.2,42.3,23.7,9.2,5.3,15.5,26.0,103.5,1996
10,Atlanta Hawks,82,19730,41.3,87.1,0.474,6.5,18.0,0.36,34.8,69.1,0.504,18.9,25.3,0.746,14.3,31.1,45.4,25.0,7.9,4.6,19.1,24.5,108.0,1996
11,San Antonio Spurs,82,19780,39.2,89.2,0.439,5.7,17.4,0.33,33.5,71.9,0.466,19.3,26.4,0.73,14.4,32.1,46.6,24.0,7.9,5.6,16.3,25.6,103.5,1996
12,New Jersey Nets,82,19905,39.9,87.9,0.45399999999999996,7.2,18.8,0.384,32.7,69.1,0.473,19.6,26.4,0.74,13.6,31.2,44.9,24.9,8.8,6.8,16.8,25.5,106.5,1996
13,Los Angeles Lakers,82,19680,41.2,89.8,0.45799999999999996,5.8,15.9,0.36700000000000005,35.3,74.0,0.478,18.4,25.0,0.738,15.1,30.6,45.7,26.5,7.8,6.4,17.6,23.8,106.6,1996
14,Orlando Magic,82,19855,40.3,88.7,0.45399999999999996,6.5,17.9,0.366,33.8,70.8,0.47700000000000004,19.7,26.8,0.736,14.3,31.1,45.5,24.6,8.5,4.3,16.3,24.1,106.9,1996
15,Vancouver Grizzlies,82,19880,40.9,86.0,0.475,6.1,16.3,0.374,34.8,69.8,0.498,20.7,28.2,0.733,14.6,33.8,48.4,26.4,9.3,6.3,18.9,23.7,108.5,1996
16,Denver Nuggets,82,19830,40.6,88.5,0.45899999999999996,5.9,16.2,0.36700000000000005,34.6,72.3,0.479,21.0,27.6,0.76,12.3,31.3,43.6,24.6,8.1,5.5,14.8,24.9,108.1,1996
17,Houston Rockets,82,19805,41.3,89.8,0.46,6.3,17.5,0.359,35.0,72.4,0.484,18.5,26.2,0.7070000000000001,14.6,32.5,47.1,25.3,8.7,5.2,15.9,24.0,107.4,1996
18,Milwaukee Bucks,82,19730,41.6,86.6,0.48,6.9,17.5,0.397,34.6,69.1,0.501,21.4,29.6,0.725,13.5,31.1,44.5,26.2,8.7,5.0,16.3,23.6,111.5,1996
19,Washington Bullets,82,19805,39.6,86.0,0.46,4.9,14.3,0.342,34.7,71.7,0.484,23.6,30.7,0.7659999999999999,14.3,30.6,44.9,21.8,9.0,5.0,17.6,24.4,107.6,1996
20,Sacramento Kings,82,19755,38.9,84.0,0.462,6.0,15.8,0.379,32.9,68.2,0.48200000000000004,25.4,33.8,0.7509999999999999,13.7,30.1,43.8,23.5,10.0,6.6,17.6,26.1,109.1,1996
21,Los Angeles Clippers,82,19730,40.3,84.5,0.478,5.8,15.6,0.37200000000000005,34.5,68.9,0.502,23.8,31.9,0.746,13.5,30.8,44.3,21.6,9.0,5.2,17.7,24.3,110.3,1996
22,Golden State Warriors,82,19755,41.7,87.8,0.475,6.2,17.0,0.365,35.5,70.8,0.501,20.3,27.3,0.746,14.5,29.8,44.3,27.3,9.1,5.0,17.9,25.5,109.9,1996
23,Minnesota Timberwolves,82,19780,40.0,85.4,0.469,6.9,18.1,0.38,33.2,67.4,0.49200000000000005,22.8,30.7,0.7440000000000001,13.4,30.1,43.5,25.5,9.4,6.5,17.4,25.2,109.8,1996
24,Charlotte Hornets,82,19880,42.9,87.7,0.489,7.0,17.7,0.396,35.9,70.0,0.513,19.0,25.8,0.736,12.6,31.1,43.7,27.0,7.1,4.9,16.0,24.1,111.8,1996
25,Phoenix Suns,82,19955,41.5,88.2,0.47100000000000003,7.1,19.2,0.369,34.4,69.0,0.499,19.9,26.9,0.7390000000000001,12.9,30.7,43.7,26.9,7.6,5.4,15.4,25.9,110.0,1996
