Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,YR,Type
13,Dallas Mavericks,82,19780,41.2,89.7,0.45899999999999996,11.3,32.7,0.344,29.9,57.0,0.525,17.2,22.1,0.777,10.2,34.8,45.1,24.7,7.9,4.5,13.1,23.4,110.7,2019,Defensive
14,Portland Trail Blazers,82,19855,41.1,90.1,0.457,10.7,29.8,0.359,30.4,60.3,0.505,17.5,22.8,0.77,10.3,32.6,42.8,23.2,7.4,5.1,12.4,20.7,110.5,2019,Defensive
15,Oklahoma City Thunder,82,19855,39.3,85.5,0.46,10.8,30.5,0.35600000000000004,28.5,55.0,0.517,17.6,23.2,0.7609999999999999,9.5,34.5,44.0,24.0,7.9,4.9,16.1,21.7,107.0,2019,Defensive
16,Golden State Warriors,82,19805,39.8,89.7,0.444,11.5,33.1,0.34700000000000003,28.3,56.7,0.5,18.4,23.9,0.773,10.6,33.0,43.7,23.9,7.6,3.5,13.3,19.2,109.5,2019,Defensive
17,Charlotte Hornets,82,19830,42.1,89.6,0.47,12.2,33.7,0.361,30.0,56.0,0.536,16.0,20.4,0.787,10.1,35.9,46.1,26.2,6.9,6.0,13.6,20.7,112.5,2019,Defensive
18,Brooklyn Nets,82,19980,41.2,90.3,0.456,10.1,29.6,0.341,31.1,60.7,0.513,17.2,22.3,0.77,10.7,34.4,45.2,23.2,7.6,5.1,13.1,21.5,109.7,2019,Defensive
19,Philadelphia 76ers,82,19805,40.8,89.5,0.455,10.1,29.4,0.342,30.7,60.1,0.511,18.4,24.0,0.768,9.8,32.7,42.5,22.9,7.6,4.0,12.5,21.7,110.0,2019,Defensive
20,Chicago Bulls,82,19905,42.2,89.1,0.473,12.1,33.0,0.365,30.1,56.1,0.537,16.8,22.0,0.763,10.0,36.4,46.4,25.5,7.3,5.8,13.3,18.7,113.2,2019,Defensive
21,Los Angeles Lakers,82,19780,40.4,89.5,0.452,11.4,32.7,0.349,29.0,56.8,0.511,17.2,21.9,0.784,10.9,34.3,45.2,24.1,8.0,5.0,13.7,20.1,109.5,2019,Defensive
22,New York Knicks,82,19780,41.8,89.6,0.467,11.8,32.6,0.363,30.0,57.0,0.527,18.2,23.7,0.7659999999999999,10.7,36.7,47.5,25.6,7.4,5.6,13.2,20.8,113.7,2019,Defensive
23,Minnesota Timberwolves,82,19830,41.7,89.2,0.467,12.6,33.3,0.37799999999999995,29.1,56.0,0.52,16.9,22.1,0.767,11.1,34.1,45.2,25.9,6.5,5.5,14.6,21.7,112.9,2019,Defensive
24,Cleveland Cavaliers,82,19755,44.5,89.9,0.495,12.4,32.6,0.38,32.1,57.3,0.561,16.3,21.1,0.77,9.8,35.6,45.5,26.5,7.1,5.8,12.8,20.0,117.6,2019,Defensive
25,Los Angeles Clippers,82,19830,40.7,89.1,0.457,10.1,29.5,0.34299999999999997,30.6,59.7,0.513,20.0,25.7,0.777,11.0,33.6,44.6,23.5,8.1,5.9,12.9,23.4,111.5,2019,Defensive
26,Sacramento Kings,82,19730,40.9,87.6,0.466,11.6,33.5,0.348,29.2,54.2,0.54,18.2,23.6,0.77,10.8,35.6,46.4,23.9,7.3,5.0,15.4,20.7,111.5,2019,Defensive
27,New Orleans Pelicans,82,19755,41.7,89.5,0.466,11.8,32.5,0.364,29.9,57.0,0.525,17.3,22.7,0.764,10.6,33.6,44.1,25.6,8.3,5.2,13.1,20.3,112.6,2019,Defensive
28,Phoenix Suns,82,19880,41.8,86.8,0.48200000000000004,11.0,29.5,0.37200000000000005,30.9,57.4,0.5379999999999999,20.5,27.2,0.753,11.7,34.8,46.5,25.5,8.9,4.9,15.4,20.3,115.1,2019,Defensive
29,Washington Wizards,82,19930,42.3,88.2,0.48,11.8,31.9,0.37,30.5,56.3,0.542,17.5,22.5,0.778,11.1,34.9,46.0,25.6,7.5,4.5,15.3,20.7,113.9,2019,Defensive
30,Atlanta Hawks,82,19855,40.8,86.3,0.473,11.8,32.8,0.359,29.0,53.5,0.5429999999999999,20.5,27.0,0.758,10.1,33.8,43.9,25.6,9.4,5.2,14.4,21.1,113.9,2019,Defensive
1,Utah Jazz,82,19755,38.8,86.4,0.449,9.9,27.0,0.365,28.9,59.3,0.488,16.4,21.3,0.7709999999999999,9.0,34.3,43.3,20.8,8.6,4.8,15.5,21.4,103.9,2018,Defensive
2,San Antonio Spurs,82,19730,40.1,88.5,0.45299999999999996,9.6,27.6,0.348,30.5,60.9,0.501,15.0,19.8,0.759,9.7,35.0,44.6,22.9,8.0,4.1,14.8,20.7,104.8,2018,Defensive
3,Boston Celtics,82,19805,38.7,88.0,0.44,9.7,28.6,0.33899999999999997,29.0,59.3,0.488,16.8,22.1,0.763,10.0,35.4,45.4,22.0,7.5,4.6,14.6,19.8,103.9,2018,Defensive
4,Miami Heat,82,19930,38.9,86.6,0.45,9.9,27.5,0.36,29.0,59.1,0.491,18.6,23.7,0.7829999999999999,9.4,35.2,44.5,21.7,7.8,4.8,14.6,20.0,106.3,2018,Defensive
5,Portland Trail Blazers,82,19755,39.6,88.7,0.447,10.0,27.4,0.364,29.6,61.2,0.484,17.2,22.7,0.755,9.6,34.7,44.3,20.8,7.6,5.3,13.0,19.7,106.4,2018,Defensive
6,Toronto Raptors,82,19830,39.1,87.2,0.449,9.1,25.4,0.35700000000000004,30.1,61.8,0.486,18.5,24.1,0.767,10.0,33.2,43.2,22.2,7.3,5.0,14.6,20.3,105.9,2018,Defensive
7,Houston Rockets,82,19755,40.4,87.4,0.462,10.3,29.5,0.35100000000000003,30.1,57.9,0.519,15.0,20.0,0.746,8.8,34.1,42.9,22.9,7.6,4.5,14.9,20.8,106.1,2018,Defensive
8,Detroit Pistons,82,19805,40.4,88.0,0.45899999999999996,11.4,31.8,0.359,28.9,56.2,0.515,15.1,19.5,0.7759999999999999,9.5,35.7,45.2,26.0,7.5,5.0,15.3,19.0,107.3,2018,Defensive
9,Indiana Pacers,82,19755,40.9,88.0,0.465,11.0,31.6,0.349,29.9,56.4,0.53,15.3,20.3,0.757,10.6,34.0,44.6,24.1,7.3,5.4,16.1,19.2,108.1,2018,Defensive
10,Oklahoma City Thunder,82,19830,39.5,86.2,0.45799999999999996,11.5,31.4,0.36700000000000005,28.0,54.8,0.511,16.7,21.7,0.769,9.8,33.5,43.3,23.9,7.9,4.7,16.5,21.9,107.2,2018,Defensive
11,Philadelphia 76ers,82,19780,37.9,87.4,0.434,10.1,29.5,0.342,27.9,57.8,0.48200000000000004,19.0,25.6,0.745,9.9,32.1,42.1,21.7,8.5,5.1,14.3,20.3,105.0,2018,Defensive
12,Dallas Mavericks,82,19805,40.8,87.1,0.469,11.1,30.6,0.363,29.7,56.5,0.526,16.8,22.2,0.757,9.2,38.4,47.5,24.4,7.5,4.7,14.3,20.3,109.5,2018,Defensive
13,Memphis Grizzlies,82,19705,39.1,84.5,0.462,11.2,30.5,0.368,27.9,54.0,0.516,21.7,28.2,0.769,10.0,34.7,44.7,23.3,8.5,5.4,15.5,21.5,111.0,2018,Defensive
14,Sacramento Kings,82,19755,40.7,86.5,0.47,12.5,33.1,0.377,28.2,53.4,0.527,17.2,22.5,0.765,9.5,36.4,45.9,24.8,8.1,5.0,15.1,18.2,111.1,2018,Defensive
15,Washington Wizards,82,19855,40.0,86.5,0.462,10.4,29.9,0.349,29.5,56.6,0.522,18.4,24.2,0.7609999999999999,10.1,33.5,43.6,22.9,8.0,4.8,15.3,20.5,108.7,2018,Defensive
16,Milwaukee Bucks,82,19830,40.4,86.3,0.46799999999999997,10.4,28.0,0.37200000000000005,29.9,58.3,0.513,19.0,24.2,0.7829999999999999,10.3,33.8,44.0,24.4,7.4,4.6,16.1,20.5,110.1,2018,Defensive
17,Minnesota Timberwolves,82,19805,41.6,87.6,0.475,11.2,30.7,0.366,30.4,56.9,0.534,16.6,21.2,0.779,10.1,33.2,43.3,24.8,6.7,4.8,15.6,21.6,111.1,2018,Defensive
18,Golden State Warriors,82,19730,40.3,90.1,0.447,10.4,29.2,0.35700000000000004,29.8,60.9,0.49,16.7,22.1,0.758,10.9,31.7,42.6,23.6,8.8,3.7,14.4,18.5,107.6,2018,Defensive
19,Charlotte Hornets,82,19780,41.5,88.8,0.46799999999999997,11.4,30.4,0.375,30.1,58.3,0.516,14.6,18.4,0.795,8.5,35.6,44.2,25.0,6.7,5.0,13.7,22.7,109.1,2018,Defensive
20,New York Knicks,82,19830,40.4,88.5,0.457,11.5,31.2,0.368,28.9,57.3,0.505,18.4,23.8,0.774,10.5,33.8,44.2,24.6,8.4,4.9,13.7,18.9,110.7,2018,Defensive
21,Orlando Magic,82,19730,41.6,89.0,0.46799999999999997,10.2,28.0,0.36200000000000004,31.5,61.0,0.516,16.7,21.6,0.773,10.8,35.9,46.6,24.8,7.9,5.0,14.5,19.3,110.1,2018,Defensive
22,Denver Nuggets,82,19880,42.2,88.7,0.47600000000000003,11.1,29.5,0.37799999999999995,31.1,59.2,0.525,15.4,20.8,0.738,10.0,32.6,42.6,25.3,8.2,4.9,14.1,21.2,111.0,2018,Defensive
23,Atlanta Hawks,82,19705,41.3,88.1,0.469,11.8,31.2,0.377,29.6,56.9,0.52,16.1,20.9,0.772,10.4,34.5,44.9,26.5,8.8,5.6,15.3,20.6,110.6,2018,Defensive
24,Los Angeles Clippers,82,19705,40.7,88.8,0.45799999999999996,10.9,30.6,0.35600000000000004,29.8,58.2,0.512,18.0,23.0,0.782,10.7,33.4,44.1,24.9,8.6,5.7,14.2,22.2,110.2,2018,Defensive
25,Los Angeles Lakers,82,19905,40.4,88.6,0.456,10.3,29.7,0.34600000000000003,30.2,58.9,0.512,16.8,22.1,0.7609999999999999,10.1,34.1,44.2,23.2,8.2,5.4,14.1,20.2,108.0,2018,Defensive
26,Cleveland Cavaliers,82,19730,42.6,89.9,0.474,11.9,32.2,0.368,30.7,57.6,0.5329999999999999,14.9,19.7,0.7559999999999999,10.1,34.3,44.4,26.3,7.6,4.2,13.7,21.1,111.9,2018,Defensive
27,Chicago Bulls,82,19855,41.3,87.5,0.47200000000000003,12.2,32.9,0.37,29.1,54.5,0.534,16.1,20.4,0.787,8.5,37.5,46.0,26.1,7.2,5.2,13.7,17.5,110.9,2018,Defensive
28,Brooklyn Nets,82,19855,41.8,89.7,0.466,9.1,24.6,0.369,32.7,65.1,0.503,18.0,23.5,0.7659999999999999,10.4,36.4,46.9,21.8,7.7,5.5,12.4,19.7,110.6,2018,Defensive
29,New Orleans Pelicans,82,19955,40.9,90.2,0.45399999999999996,10.7,30.0,0.355,30.3,60.2,0.503,15.8,20.1,0.784,10.6,34.0,44.6,23.3,8.0,4.1,14.2,20.0,108.3,2018,Defensive
30,Phoenix Suns,82,19705,41.6,88.4,0.47100000000000003,10.9,29.1,0.373,30.7,59.2,0.519,18.7,24.5,0.7659999999999999,10.4,35.3,45.7,23.2,8.6,5.9,13.3,20.8,112.8,2018,Defensive
1,Charlotte Bobcats,82,19880,39.1,87.3,0.44799999999999995,7.7,22.7,0.33799999999999997,31.4,64.7,0.486,17.0,22.8,0.743,11.6,31.8,43.4,22.3,8.2,6.7,16.8,24.1,102.8,2010,Defensive
2,Miami Heat,82,19880,37.9,86.3,0.439,7.1,20.6,0.342,30.8,65.7,0.469,21.2,28.2,0.754,11.5,33.4,45.0,20.8,7.0,4.8,15.9,22.1,104.1,2010,Defensive
3,Portland Trail Blazers,82,19855,40.6,87.5,0.46399999999999997,6.6,19.3,0.34299999999999997,34.0,68.2,0.499,19.2,25.8,0.745,11.0,32.0,43.0,21.8,6.7,4.6,15.2,24.3,107.1,2010,Defensive
4,Orlando Magic,82,19730,39.1,89.1,0.43799999999999994,6.9,19.0,0.363,32.2,70.1,0.45899999999999996,18.2,24.2,0.754,10.6,32.8,43.4,20.5,7.3,3.8,13.9,24.0,103.3,2010,Defensive
5,Boston Celtics,82,19780,38.1,84.6,0.451,6.2,18.2,0.342,31.9,66.4,0.48100000000000004,21.3,28.5,0.746,11.5,32.0,43.5,21.0,7.7,5.1,17.0,23.5,103.8,2010,Defensive
6,Cleveland Cavaliers,82,19780,39.0,88.1,0.442,7.0,20.1,0.34700000000000003,32.0,68.0,0.47100000000000003,19.2,25.3,0.757,10.5,31.4,42.0,22.1,7.2,4.3,13.9,22.7,104.1,2010,Defensive
7,Milwaukee Bucks,82,19980,37.6,83.3,0.451,5.7,16.7,0.34299999999999997,31.9,66.6,0.478,22.2,29.0,0.765,10.3,35.7,46.0,20.7,7.5,5.5,16.4,21.8,103.1,2010,Defensive
8,San Antonio Spurs,82,19780,40.0,88.6,0.452,5.5,15.9,0.34299999999999997,34.6,72.7,0.47600000000000003,19.0,25.1,0.7559999999999999,10.8,32.1,42.9,20.9,7.5,5.5,13.7,22.1,104.5,2010,Defensive
9,Los Angeles Lakers,82,19830,39.8,89.2,0.446,6.8,20.7,0.32799999999999996,33.0,68.5,0.48100000000000004,17.4,23.2,0.75,11.9,33.2,45.1,23.4,7.5,4.7,15.1,22.7,103.7,2010,Defensive
10,Atlanta Hawks,82,19855,40.9,88.8,0.46,6.4,18.7,0.345,34.4,70.2,0.491,18.5,24.8,0.745,12.4,33.1,45.5,23.1,6.8,4.8,15.2,21.2,106.7,2010,Defensive
11,Oklahoma City Thunder,82,19805,39.1,87.5,0.44799999999999995,6.3,18.4,0.34,32.9,69.1,0.47600000000000003,20.1,26.3,0.764,12.2,31.2,43.4,21.1,8.0,5.0,16.1,22.8,104.6,2010,Defensive
12,Utah Jazz,82,19755,37.7,83.8,0.449,7.1,20.2,0.354,30.5,63.6,0.48,22.5,29.6,0.762,10.8,30.8,41.6,21.1,8.2,5.8,16.0,23.5,105.0,2010,Defensive
13,Chicago Bulls,82,19905,39.4,89.2,0.442,7.6,21.8,0.348,31.8,67.4,0.47200000000000003,18.9,25.4,0.7440000000000001,11.9,33.5,45.4,22.2,7.5,5.7,14.1,21.3,105.3,2010,Defensive
14,Detroit Pistons,82,19780,40.6,84.6,0.48,7.8,20.7,0.375,32.8,63.8,0.515,22.3,29.1,0.767,11.2,33.2,44.3,26.0,7.5,5.5,16.1,23.3,111.4,2010,Defensive
15,Dallas Mavericks,82,19880,40.6,88.8,0.457,6.9,19.8,0.34700000000000003,33.7,69.0,0.488,18.3,24.1,0.758,12.0,33.8,45.9,21.7,7.3,4.4,15.6,21.6,106.3,2010,Defensive
16,Washington Wizards,82,19830,40.7,88.0,0.46299999999999997,7.0,19.4,0.36,33.7,68.6,0.49200000000000005,21.0,27.6,0.7609999999999999,12.3,33.4,45.8,23.4,7.5,5.5,14.7,22.2,109.4,2010,Defensive
17,New Jersey Nets,82,19780,42.1,87.6,0.48100000000000004,6.2,17.0,0.366,35.9,70.6,0.509,20.1,26.8,0.748,12.3,35.6,47.9,26.0,8.5,5.6,15.3,21.9,110.5,2010,Defensive
18,Philadelphia 76ers,82,19805,41.1,87.0,0.47200000000000003,8.0,20.4,0.39299999999999996,33.1,66.6,0.49700000000000005,20.1,26.2,0.7659999999999999,11.8,32.7,44.4,24.0,8.2,4.4,15.7,20.3,110.3,2010,Defensive
19,Los Angeles Clippers,82,19705,42.0,89.4,0.47,7.0,19.2,0.363,35.0,70.2,0.499,19.1,25.1,0.762,11.6,32.8,44.3,25.3,9.0,4.8,13.9,20.9,110.1,2010,Defensive
20,Denver Nuggets,82,19780,39.5,86.6,0.456,6.7,19.2,0.349,32.8,67.4,0.48700000000000004,21.7,28.3,0.768,12.2,32.2,44.4,22.1,7.4,5.6,15.8,24.9,107.5,2010,Defensive
21,New Orleans Hornets,82,19830,42.5,87.9,0.483,7.0,19.8,0.355,35.4,68.1,0.52,18.1,24.1,0.7509999999999999,11.4,33.8,45.2,25.2,7.5,4.8,15.4,20.9,110.1,2010,Defensive
22,Houston Rockets,82,19905,41.5,87.3,0.475,6.3,17.2,0.364,35.2,70.1,0.503,18.8,24.6,0.764,11.2,33.7,45.0,22.0,7.7,6.8,15.5,23.6,108.0,2010,Defensive
23,Indiana Pacers,82,19705,39.1,86.3,0.45299999999999996,6.4,17.6,0.363,32.7,68.6,0.47600000000000003,22.3,29.4,0.7559999999999999,12.2,35.8,48.0,21.3,8.2,5.2,15.4,21.4,106.8,2010,Defensive
24,Memphis Grizzlies,82,19905,42.2,88.3,0.478,7.4,20.9,0.354,34.9,67.4,0.517,18.1,23.9,0.755,11.7,30.3,42.0,24.2,8.2,6.5,15.0,23.7,109.9,2010,Defensive
25,Sacramento Kings,82,19880,41.1,87.7,0.469,6.4,17.9,0.35700000000000004,34.7,69.8,0.49700000000000005,21.4,27.6,0.774,11.7,32.6,44.3,21.6,7.5,6.0,14.4,21.2,109.9,2010,Defensive
26,Phoenix Suns,82,19730,41.3,91.4,0.452,7.2,20.2,0.355,34.1,71.2,0.479,20.5,27.0,0.76,13.8,30.5,44.3,21.7,8.2,4.7,13.6,22.8,110.2,2010,Defensive
27,Toronto Raptors,82,19780,41.6,89.0,0.46799999999999997,7.9,21.7,0.366,33.7,67.3,0.501,21.9,28.0,0.784,12.2,32.0,44.1,24.6,7.6,4.7,13.6,22.6,113.2,2010,Defensive
28,New York Knicks,82,19880,43.1,88.7,0.486,7.1,20.2,0.35200000000000004,36.0,68.5,0.525,18.4,24.4,0.754,12.3,35.0,47.3,22.1,7.5,4.7,15.2,20.2,111.6,2010,Defensive
29,Minnesota Timberwolves,82,19780,42.2,87.9,0.48,7.8,21.3,0.366,34.4,66.6,0.517,19.4,25.0,0.774,11.6,33.3,44.9,26.6,9.1,5.6,14.8,21.3,111.6,2010,Defensive
30,Golden State Warriors,82,19730,41.3,85.3,0.485,6.9,18.4,0.375,34.4,66.9,0.515,22.2,29.0,0.767,13.3,34.4,47.8,24.0,7.8,4.9,17.5,21.3,111.7,2010,Defensive
1,Utah Jazz,82,19705,39.5,88.8,0.446,8.1,22.5,0.36200000000000004,31.4,66.3,0.474,17.6,23.7,0.7440000000000001,10.9,32.4,43.3,21.5,9.1,5.1,14.5,21.6,104.9,2015,Defensive
2,Memphis Grizzlies,82,19905,38.7,87.6,0.442,8.7,24.8,0.35100000000000003,30.0,62.9,0.478,16.1,21.6,0.742,11.3,34.3,45.6,21.7,7.9,5.6,16.5,21.8,102.2,2015,Defensive
3,San Antonio Spurs,82,19955,39.0,88.0,0.444,7.2,19.9,0.36,31.9,68.1,0.46799999999999997,16.8,22.5,0.745,10.4,33.9,44.3,21.8,8.3,4.6,15.0,20.7,102.0,2015,Defensive
4,Indiana Pacers,82,19855,38.3,88.0,0.435,7.7,22.2,0.345,30.6,65.8,0.465,19.1,25.3,0.753,10.4,35.1,45.5,21.2,8.0,5.0,13.6,22.8,103.2,2015,Defensive
5,Atlanta Hawks,82,19730,38.7,88.3,0.439,9.3,27.3,0.341,29.4,60.9,0.483,16.3,21.4,0.764,12.3,34.1,46.3,25.0,7.8,5.2,17.1,20.9,103.1,2015,Defensive
6,Miami Heat,82,19730,39.6,87.3,0.45399999999999996,8.9,25.2,0.353,30.7,62.0,0.495,18.6,25.5,0.73,12.0,33.0,45.0,23.4,8.6,4.8,16.3,22.9,106.7,2015,Defensive
7,Charlotte Hornets,82,19905,39.2,89.0,0.44,8.4,23.6,0.35700000000000004,30.8,65.5,0.47,16.8,21.7,0.772,9.4,37.5,46.9,23.5,6.5,5.7,13.4,22.2,103.5,2015,Defensive
8,Milwaukee Bucks,82,19930,37.3,85.5,0.43700000000000006,8.7,25.3,0.342,28.7,60.2,0.47600000000000003,18.9,25.5,0.742,12.0,33.0,45.0,23.4,9.1,5.0,18.2,21.1,102.2,2015,Defensive
9,Chicago Bulls,82,19880,40.3,92.5,0.435,7.0,20.9,0.335,33.3,71.6,0.465,16.8,22.4,0.7490000000000001,12.5,33.8,46.3,21.6,8.0,5.8,13.0,22.6,104.3,2015,Defensive
10,Washington Wizards,82,19955,38.1,87.9,0.433,8.4,24.2,0.349,29.6,63.7,0.465,18.4,24.9,0.738,10.5,33.4,43.9,21.0,8.4,4.5,14.7,20.7,103.0,2015,Defensive
11,New Orleans Pelicans,82,19780,41.3,90.5,0.456,7.1,21.3,0.335,34.1,69.2,0.494,17.7,23.3,0.759,11.6,33.7,45.2,22.6,7.4,6.3,13.3,20.4,107.3,2015,Defensive
12,Portland Trail Blazers,82,19855,40.2,91.4,0.439,6.7,19.9,0.33799999999999997,33.4,71.5,0.46799999999999997,16.7,22.0,0.758,11.6,35.3,46.9,21.4,8.4,3.8,12.8,19.7,103.7,2015,Defensive
13,Cleveland Cavaliers,82,19780,41.0,90.0,0.456,8.3,24.3,0.34299999999999997,32.7,65.7,0.49700000000000005,16.0,21.4,0.745,11.6,32.7,44.3,25.9,8.4,4.8,14.3,22.1,106.3,2015,Defensive
14,Detroit Pistons,82,19830,40.5,88.9,0.456,8.3,23.3,0.355,32.2,65.6,0.491,17.1,22.2,0.772,11.4,35.7,47.2,25.4,7.5,5.1,14.9,20.7,106.4,2015,Defensive
15,Golden State Warriors,82,19730,37.5,87.7,0.428,7.3,21.7,0.337,30.2,65.9,0.45799999999999996,19.0,24.9,0.763,11.9,33.3,45.2,21.3,8.4,3.6,16.5,19.1,101.4,2015,Defensive
16,Los Angeles Clippers,82,19730,38.3,86.6,0.442,8.8,25.2,0.349,29.6,61.5,0.48100000000000004,20.0,27.0,0.741,11.1,34.0,45.2,24.5,7.0,3.1,15.0,22.7,105.5,2015,Defensive
17,Houston Rockets,82,19805,38.8,87.6,0.44299999999999995,7.6,23.6,0.322,31.2,64.0,0.48700000000000004,18.2,24.2,0.7509999999999999,12.2,32.9,45.1,22.0,9.1,5.5,16.8,21.7,103.4,2015,Defensive
18,Brooklyn Nets,82,19930,40.9,89.8,0.456,9.0,25.2,0.358,31.9,64.5,0.494,16.6,22.7,0.731,12.2,35.1,47.2,25.2,8.4,4.8,14.8,21.3,107.4,2015,Defensive
19,Toronto Raptors,82,19855,40.6,88.4,0.45899999999999996,8.2,23.8,0.34600000000000003,32.3,64.6,0.501,18.4,25.0,0.733,12.0,33.3,45.3,24.3,7.4,5.4,15.4,21.7,107.7,2015,Defensive
20,Philadelphia 76ers,82,19805,38.5,85.9,0.449,8.3,23.8,0.35,30.2,62.1,0.48700000000000004,19.4,25.6,0.7559999999999999,11.9,36.1,48.0,24.6,9.9,5.7,17.4,21.0,104.8,2015,Defensive
21,Boston Celtics,82,19880,39.4,87.5,0.45,7.6,22.7,0.336,31.7,64.7,0.49,18.2,24.0,0.755,11.2,34.9,46.2,22.6,7.3,5.4,15.6,19.5,104.5,2015,Defensive
22,New York Knicks,82,19855,40.2,87.4,0.46,9.2,24.2,0.38,31.0,63.2,0.49,20.5,26.9,0.759,11.9,35.4,47.3,23.6,8.7,4.7,15.3,20.7,110.0,2015,Defensive
23,Orlando Magic,82,19755,40.3,87.0,0.46299999999999997,8.8,24.0,0.368,31.5,63.0,0.499,18.3,24.3,0.7509999999999999,10.7,35.5,46.1,24.9,8.2,5.7,15.3,19.0,107.7,2015,Defensive
24,Oklahoma City Thunder,82,19830,39.0,88.6,0.44,8.6,25.1,0.34299999999999997,30.4,63.5,0.479,18.9,25.3,0.745,11.6,32.7,44.3,22.9,8.1,4.8,14.1,21.2,105.5,2015,Defensive
25,Dallas Mavericks,82,19880,39.5,87.9,0.45,9.4,25.8,0.364,30.1,62.1,0.485,18.0,23.8,0.753,12.8,35.2,48.0,23.2,7.6,4.0,17.0,23.0,106.4,2015,Defensive
26,Phoenix Suns,82,19880,39.5,87.4,0.452,7.9,22.5,0.35200000000000004,31.5,64.9,0.486,19.3,25.5,0.759,11.9,34.7,46.6,21.7,8.2,4.2,16.0,20.9,106.2,2015,Defensive
27,Denver Nuggets,82,19880,39.7,86.8,0.45799999999999996,7.9,22.9,0.34600000000000003,31.8,63.9,0.498,20.8,27.7,0.748,11.3,35.1,46.4,23.8,7.7,6.3,14.8,21.3,108.2,2015,Defensive
28,Sacramento Kings,82,19855,41.0,89.9,0.456,9.1,26.1,0.349,31.9,63.9,0.5,18.0,24.1,0.748,11.4,31.4,42.8,24.2,9.0,6.4,13.4,24.8,109.2,2015,Defensive
29,Los Angeles Lakers,82,19930,40.7,87.3,0.466,8.9,24.6,0.363,31.8,62.7,0.507,20.2,27.1,0.745,10.6,35.8,46.4,25.2,7.8,5.1,13.7,20.4,110.6,2015,Defensive
30,Minnesota Timberwolves,82,19805,43.3,89.0,0.48700000000000004,8.9,24.4,0.36700000000000005,34.4,64.6,0.531,16.6,21.9,0.759,12.2,33.6,45.9,24.8,8.8,5.8,16.0,22.5,112.2,2015,Defensive
1,Chicago Bulls,66,15940,38.6,91.5,0.42100000000000004,5.2,15.9,0.325,33.4,75.7,0.442,16.0,21.6,0.74,12.7,31.9,44.6,21.0,8.3,5.8,14.8,19.7,98.3,2012,Defensive
2,Boston Celtics,66,15940,36.8,87.7,0.419,5.7,18.6,0.308,31.0,69.1,0.449,19.0,25.0,0.76,13.0,34.5,47.5,20.5,8.6,5.1,17.2,20.3,98.2,2012,Defensive
3,Philadelphia 76ers,66,15915,38.1,89.2,0.42700000000000005,6.0,18.0,0.33399999999999996,32.1,71.2,0.45,17.1,22.7,0.752,11.9,36.7,48.5,21.7,6.6,5.3,15.4,18.0,99.2,2012,Defensive
4,Miami Heat,66,16040,37.5,86.4,0.434,7.9,21.6,0.363,29.6,64.8,0.457,17.3,23.9,0.725,11.9,31.1,43.0,21.3,9.0,4.6,18.2,22.2,100.2,2012,Defensive
5,Memphis Grizzlies,66,15940,37.8,85.1,0.444,6.9,20.1,0.345,30.9,65.1,0.474,19.3,25.2,0.764,12.1,32.4,44.5,21.1,8.6,6.0,18.7,21.1,101.8,2012,Defensive
6,Atlanta Hawks,66,16165,39.2,88.3,0.444,6.4,18.7,0.344,32.7,69.6,0.47,16.4,21.8,0.753,11.7,34.2,45.9,22.3,8.1,5.2,16.4,20.8,101.2,2012,Defensive
7,Orlando Magic,66,15965,40.1,89.3,0.449,7.0,20.1,0.34700000000000003,33.1,69.2,0.478,17.0,22.0,0.772,11.3,34.8,46.1,22.8,8.4,4.6,14.6,22.1,104.1,2012,Defensive
8,New Orleans Hornets,66,15940,39.3,88.5,0.444,7.2,22.9,0.317,32.1,65.6,0.489,19.2,25.4,0.759,12.5,32.6,45.0,23.5,8.9,6.5,15.6,21.1,105.1,2012,Defensive
9,Toronto Raptors,66,15965,37.6,86.4,0.435,6.8,20.6,0.32799999999999996,30.9,65.8,0.469,22.5,30.2,0.7440000000000001,11.4,33.6,45.0,22.3,8.1,5.4,14.7,20.4,104.5,2012,Defensive
10,Indiana Pacers,66,15990,38.1,87.7,0.435,7.3,20.8,0.35100000000000003,30.8,66.9,0.461,19.5,26.7,0.7290000000000001,13.1,33.1,46.2,21.4,7.2,6.6,16.3,23.6,103.1,2012,Defensive
11,New York Knicks,66,15940,37.4,84.7,0.442,7.2,20.0,0.359,30.3,64.6,0.46799999999999997,18.9,25.7,0.736,11.6,33.0,44.6,20.2,8.7,5.4,18.2,23.2,101.0,2012,Defensive
12,Dallas Mavericks,66,16065,38.3,88.1,0.435,7.7,22.4,0.34600000000000003,30.6,65.7,0.466,17.8,23.8,0.75,11.8,35.5,47.4,22.1,9.2,4.3,15.9,19.8,102.3,2012,Defensive
13,Los Angeles Clippers,66,15965,38.4,85.9,0.447,7.8,21.3,0.365,30.7,64.7,0.474,21.1,28.3,0.746,12.0,32.3,44.3,23.1,6.7,5.0,16.3,23.6,105.7,2012,Defensive
14,Detroit Pistons,66,15965,40.1,86.7,0.462,6.7,18.8,0.355,33.4,67.9,0.49200000000000005,19.6,25.6,0.765,11.8,33.4,45.3,25.0,9.5,5.9,16.2,21.6,106.3,2012,Defensive
